"pid","wave","bmonth","byear","race","sex","marital","edu","age","year","region","hw","tenure","empdummy","workexp","race1","race2","race3","marital1","marital2","marital3","marital4","marital5","sex1","sex2","region1","region2","region3","region4","lhw","workexp2","tenure2","edu_c"
739,5,4,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",22,2005,"NORTH CENTRAL",4.147465,44,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.422497,0,1936,12
739,6,4,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","5TH YR COL",23,2006,"NORTH CENTRAL",4.216269,45,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.438951,1,2025,13
740,7,12,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",22,2007,"NORTH CENTRAL",3.85836,17,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.350242,0,289,12
740,8,12,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",23,2008,"NORTH CENTRAL",4.876916,37,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.584513,0,1369,12
740,9,12,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",24,2009,"NORTH CENTRAL",5.705309,88,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.741397,0,7744,12
740,10,12,1984,"NON-BLACK, NON-HISPANIC","FEMALE","MARRIED","5TH YR COL",25,2010,"NORTH CENTRAL",5.925084,142,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1.779195,0,20164,13
741,2,4,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","2ND YR COL",19,2002,"NORTH CENTRAL",2.779322,3,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.022207,0,9,10
741,3,4,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",20,2003,"NORTH CENTRAL",3.804348,99,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.336145,0,9801,12
741,4,4,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",21,2004,"NORTH CENTRAL",5.293807,22,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.666538,0,484,12
741,5,4,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","5TH YR COL",22,2005,"NORTH CENTRAL",3.712238,63,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.311635,0,3969,13
741,6,4,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","6TH YR COL",23,2006,"NORTH CENTRAL",3.720238,113,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.313788,1,12769,14
741,7,4,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","6TH YR COL",24,2007,"NORTH CENTRAL",3.496639,159,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.251802,4,25281,14
741,8,4,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","6TH YR COL",25,2008,"NORTH CENTRAL",3.715745,189,1,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.312579,9,35721,14
741,9,4,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","6TH YR COL",26,2009,"NORTH CENTRAL",4.661201,33,1,4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.539273,16,1089,14
741,10,4,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","6TH YR COL",27,2010,"NORTH CENTRAL",5.044576,86,1,5,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.618314,25,7396,14
742,3,1,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","3RD YR COL",20,2003,"NORTH CENTRAL",5.978261,51,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.78813,0,2601,11
742,5,1,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","5TH YR COL",22,2005,"NORTH CENTRAL",6.144393,61,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.81554,1,3721,13
742,6,1,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","5TH YR COL",23,2006,"NORTH CENTRAL",8.075397,53,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2.088822,4,2809,13
742,7,1,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","5TH YR COL",24,2007,"NORTH CENTRAL",3.863183,96,1,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.351491,9,9216,13
742,8,1,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","5TH YR COL",25,2008,"NORTH CENTRAL",3.125871,152,1,4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.139713,16,23104,13
742,9,1,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","5TH YR COL",26,2009,"NORTH CENTRAL",3.407338,197,1,5,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.225931,25,38809,13
742,10,1,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","5TH YR COL",27,2010,"SOUTH",3.966871,255,1,6,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1.377978,36,65025,13
745,3,10,1980,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","3RD YR COL",22,2003,"NORTH CENTRAL",4.076087,110,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1.405137,0,12100,11
745,6,10,1980,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","5TH YR COL",25,2006,"WEST",3.487103,107,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.249071,1,11449,13
745,7,10,1980,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","5TH YR COL",26,2007,"WEST",3.366419,23,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.21385,4,529,13
745,9,10,1980,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","5TH YR COL",28,2009,"WEST",10.25464,129,1,4,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2.32773,16,16641,13
745,10,10,1980,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","5TH YR COL",29,2010,"WEST",11.46494,183,1,5,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2.439294,25,33489,13
746,4,1,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","4TH YR COL",21,2004,"NORTH CENTRAL",4.409741,14,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1.483816,1,196,12
746,5,1,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","4TH YR COL",22,2005,"NORTH CENTRAL",12.12494,36,1,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2.495264,4,1296,12
746,6,1,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","4TH YR COL",23,2006,"NORTH CENTRAL",22.04365,86,1,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,3.093024,9,7396,12
746,7,1,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","4TH YR COL",24,2007,"NORTH CENTRAL",12.05737,89,1,4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2.489676,16,7921,12
747,1,1,1981,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","1ST YR COL",19,2001,"NORTH CENTRAL",4.517222,17,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1.507897,0,289,9
747,2,1,1981,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","2ND YR COL",20,2002,"NORTH CENTRAL",4.585881,20,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1.522982,0,400,10
747,7,1,1981,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","4TH YR COL",25,2007,"NORTH CENTRAL",18.54906,25,1,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2.920419,9,625,12
747,8,1,1981,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","4TH YR COL",26,2008,"NORTH CENTRAL",10.42267,77,1,4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2.343983,16,5929,12
748,1,8,1983,"BLACK","FEMALE","NEVER MARRIED","12TH GRADE",17,2001,"NORTH CENTRAL",4.940711,68,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1.597509,0,4624,8
748,2,8,1983,"BLACK","FEMALE","NEVER MARRIED","1ST YR COL",18,2002,"NORTH CENTRAL",4.724847,124,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1.552835,0,15376,9
748,3,8,1983,"BLACK","FEMALE","NEVER MARRIED","1ST YR COL",19,2003,"NORTH CENTRAL",7.211957,49,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1.97574,0,2401,9
748,6,8,1983,"BLACK","FEMALE","NEVER MARRIED","2ND YR COL",22,2006,"NORTH CENTRAL",8.095238,5,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2.091276,1,25,10
749,2,4,1983,"BLACK","FEMALE","NEVER MARRIED","1ST YR COL",18,2002,"SOUTH",5.280712,11,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1.664061,0,121,9
749,4,4,1983,"BLACK","FEMALE","NEVER MARRIED","2ND YR COL",20,2004,"SOUTH",4.764426,60,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1.561177,0,3600,10
749,5,4,1983,"BLACK","FEMALE","NEVER MARRIED","2ND YR COL",21,2005,"SOUTH",4.096262,109,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1.410075,0,11881,10
749,6,4,1983,"BLACK","FEMALE","NEVER MARRIED","2ND YR COL",22,2006,"SOUTH",3.893849,36,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1.359398,0,1296,10
749,7,4,1983,"BLACK","FEMALE","NEVER MARRIED","2ND YR COL",23,2007,"SOUTH",3.617212,62,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1.285704,0,3844,10
749,8,4,1983,"BLACK","FEMALE","NEVER MARRIED","2ND YR COL",24,2008,"SOUTH",3.251277,78,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1.179048,0,6084,10
750,4,10,1982,"BLACK","MALE","NEVER MARRIED","11TH GRADE",21,2004,"NORTH CENTRAL",3.176284,53,1,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.155712,16,2809,7
750,5,10,1982,"BLACK","MALE","NEVER MARRIED","11TH GRADE",22,2005,"NORTH CENTRAL",3.072196,97,1,5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.122393,25,9409,7
750,6,10,1982,"BLACK","MALE","MARRIED","11TH GRADE",23,2006,"NORTH CENTRAL",2.97619,148,1,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.090644,36,21904,7
750,7,10,1982,"BLACK","MALE","MARRIED","11TH GRADE",24,2007,"NORTH CENTRAL",2.89377,152,1,7,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.06256,49,23104,7
750,8,10,1982,"BLACK","MALE","MARRIED","11TH GRADE",25,2008,"NORTH CENTRAL",5.457501,15,1,8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.696991,64,225,7
750,9,10,1982,"BLACK","MALE","MARRIED","11TH GRADE",26,2009,"NORTH CENTRAL",3.88278,72,1,9,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.356551,81,5184,7
751,1,11,1984,"BLACK","FEMALE","NEVER MARRIED","9TH GRADE",16,2001,"NORTH CENTRAL",2.907962,12,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1.067452,0,144,5
751,2,11,1984,"BLACK","FEMALE","NEVER MARRIED","10TH GRADE",17,2002,"NORTH CENTRAL",3.613118,42,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1.284571,0,1764,6
751,3,11,1984,"BLACK","FEMALE","NEVER MARRIED","12TH GRADE",18,2003,"NORTH CENTRAL",3.26087,9,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1.181994,1,81,8
751,7,11,1984,"BLACK","FEMALE","MARRIED","12TH GRADE",22,2007,"NORTH CENTRAL",3.617212,19,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1.285704,25,361,8
751,8,11,1984,"BLACK","FEMALE","MARRIED","12TH GRADE",23,2008,"NORTH CENTRAL",3.483511,22,1,6,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1.248041,36,484,8
751,9,11,1984,"BLACK","FEMALE","MARRIED","12TH GRADE",24,2009,"NORTH CENTRAL",3.892102,47,1,7,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1.35895,49,2209,8
752,3,3,1983,"BLACK","MALE","NEVER MARRIED","12TH GRADE",19,2003,"NORTH CENTRAL",2.98913,34,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.094983,4,1156,8
752,4,3,1983,"BLACK","MALE","NEVER MARRIED","12TH GRADE",20,2004,"NORTH CENTRAL",3.440974,92,1,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.235755,9,8464,8
753,2,12,1982,"BLACK","MALE","NEVER MARRIED","12TH GRADE",19,2002,"NORTH CENTRAL",4.168983,40,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.427672,4,1600,8
753,3,12,1982,"BLACK","MALE","NEVER MARRIED","12TH GRADE",20,2003,"NORTH CENTRAL",4.429348,9,1,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.488252,9,81,8
753,4,12,1982,"BLACK","MALE","NEVER MARRIED","12TH GRADE",21,2004,"NORTH CENTRAL",6.220222,17,1,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.827806,16,289,8
753,5,12,1982,"BLACK","MALE","NEVER MARRIED","12TH GRADE",22,2005,"NORTH CENTRAL",5.120327,38,1,5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.633218,25,1444,8
753,6,12,1982,"BLACK","MALE","NEVER MARRIED","12TH GRADE",23,2006,"NORTH CENTRAL",6.448412,30,1,6,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.863834,36,900,8
753,7,12,1982,"BLACK","MALE","NEVER MARRIED","12TH GRADE",24,2007,"NORTH CENTRAL",6.028687,66,1,7,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.796529,49,4356,8
753,8,12,1982,"BLACK","MALE","NEVER MARRIED","12TH GRADE",25,2008,"NORTH CENTRAL",6.967023,109,1,8,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.941188,64,11881,8
753,9,12,1982,"BLACK","MALE","NEVER MARRIED","12TH GRADE",26,2009,"NORTH CENTRAL",7.457921,157,1,9,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2.009277,81,24649,8
753,10,12,1982,"BLACK","MALE","NEVER MARRIED","12TH GRADE",27,2010,"NORTH CENTRAL",7.796163,212,1,10,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2.053632,100,44944,8
754,1,11,1980,"HISPANIC","MALE","NEVER MARRIED","12TH GRADE",20,2001,"NORTH CENTRAL",5.646527,98,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1.731041,1,9604,8
754,3,11,1980,"HISPANIC","MALE","NEVER MARRIED","12TH GRADE",22,2003,"NORTH CENTRAL",7.608696,159,1,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2.029292,9,25281,8
754,4,11,1980,"HISPANIC","MALE","NEVER MARRIED","12TH GRADE",23,2004,"NORTH CENTRAL",8.237163,201,1,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2.108656,16,40401,8
754,5,11,1980,"HISPANIC","MALE","MARRIED","12TH GRADE",24,2005,"NORTH CENTRAL",7.96723,252,1,5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2.075337,25,63504,8
754,8,11,1980,"HISPANIC","MALE","MARRIED","12TH GRADE",27,2008,"NORTH CENTRAL",7.227125,425,1,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1.977841,64,180625,8
754,9,11,1980,"HISPANIC","MALE","MARRIED","12TH GRADE",28,2009,"NORTH CENTRAL",6.544326,461,1,9,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1.878598,81,212521,8
755,1,4,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",18,2001,"NORTH CENTRAL",3.890457,77,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.358527,0,5929,9
757,1,11,1980,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","3RD YR COL",20,2001,"NORTH CENTRAL",6.070017,66,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.803361,0,4356,11
757,2,11,1980,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",21,2002,"NORTH CENTRAL",5.975542,108,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.787675,0,11664,12
757,3,11,1980,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","5TH YR COL",22,2003,"NORTH CENTRAL",5.842391,135,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.76514,0,18225,13
757,5,11,1980,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","7TH YR COL",24,2005,"NORTH CENTRAL",5.376344,213,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.682009,0,45369,15
757,7,11,1980,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","8TH YR COL OR MORE",26,2007,"NORTH CENTRAL",13.74541,24,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2.620705,4,576,16
757,10,11,1980,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","8TH YR COL OR MORE",29,2010,"NORTH CENTRAL",14.21653,187,1,5,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2.654406,25,34969,16
758,1,3,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","1ST YR COL",18,2001,"NORTH CENTRAL",7.741389,73,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2.046581,0,5329,9
758,3,3,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","3RD YR COL",20,2003,"NORTH CENTRAL",4.891304,151,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1.587459,0,22801,11
760,1,7,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",18,2001,"NORTH CENTRAL",3.387916,14,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.220215,0,196,9
760,2,7,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","2ND YR COL",19,2002,"NORTH CENTRAL",3.2796,34,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.187721,0,1156,10
760,4,7,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",21,2004,"NORTH CENTRAL",14.39915,27,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2.667169,1,729,12
763,1,1,1980,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","4TH YR COL",20,2001,"NORTH CENTRAL",3.811406,30,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1.337998,0,900,12
763,3,1,1980,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","4TH YR COL",22,2003,"NORTH CENTRAL",5.978261,75,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1.78813,0,5625,12
763,4,1,1980,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","4TH YR COL",23,2004,"NORTH CENTRAL",6.304924,134,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1.841331,0,17956,12
763,5,1,1980,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","4TH YR COL",24,2005,"NORTH CENTRAL",6.323605,181,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1.844289,0,32761,12
763,6,1,1980,"NON-BLACK, NON-HISPANIC","MALE","MARRIED","8TH YR COL OR MORE",25,2006,"NORTH CENTRAL",6.125992,241,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1.812541,1,58081,16
763,7,1,1980,"NON-BLACK, NON-HISPANIC","MALE","MARRIED","8TH YR COL OR MORE",26,2007,"NORTH CENTRAL",6.269835,283,1,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1.83575,4,80089,16
763,9,1,1980,"NON-BLACK, NON-HISPANIC","MALE","MARRIED","8TH YR COL OR MORE",28,2009,"NORTH CENTRAL",8.669833,382,1,4,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2.15985,16,145924,16
763,10,1,1980,"NON-BLACK, NON-HISPANIC","MALE","MARRIED","8TH YR COL OR MORE",29,2010,"NORTH CENTRAL",7.997945,439,1,5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2.079185,25,192721,16
764,1,11,1981,"BLACK","MALE","NEVER MARRIED","12TH GRADE",19,2001,"NORTH CENTRAL",2.936194,12,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.077114,1,144,8
765,1,9,1983,"HISPANIC","MALE","NEVER MARRIED","12TH GRADE",17,2001,"NORTH CENTRAL",3.557312,43,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1.269005,0,1849,8
765,2,9,1983,"HISPANIC","MALE","NEVER MARRIED","1ST YR COL",18,2002,"NORTH CENTRAL",3.891051,33,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1.358679,1,1089,9
765,3,9,1983,"HISPANIC","MALE","NEVER MARRIED","1ST YR COL",19,2003,"NORTH CENTRAL",5.163043,68,1,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1.641526,4,4624,9
765,4,9,1983,"HISPANIC","MALE","NEVER MARRIED","1ST YR COL",20,2004,"NORTH CENTRAL",5.558497,112,1,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1.715328,9,12544,9
765,8,9,1983,"HISPANIC","MALE","MARRIED","1ST YR COL",24,2008,"NORTH CENTRAL",5.805852,115,1,7,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1.758866,49,13225,9
765,9,9,1983,"HISPANIC","MALE","MARRIED","1ST YR COL",25,2009,"NORTH CENTRAL",9.042729,31,1,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2.201961,64,961,9
765,10,9,1983,"HISPANIC","MALE","MARRIED","1ST YR COL",26,2010,"NORTH CENTRAL",9.369153,90,1,9,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2.237423,81,8100,9
767,1,5,1981,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","2ND YR COL",19,2001,"NORTH CENTRAL",3.387916,46,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.220215,0,2116,10
767,2,5,1981,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","3RD YR COL",20,2002,"NORTH CENTRAL",3.335186,68,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.204529,0,4624,11
767,4,5,1981,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",22,2004,"WEST",6.352568,8,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.848859,0,64,12
767,5,5,1981,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",23,2005,"WEST",7.168458,34,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.969691,0,1156,12
767,7,5,1981,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","5TH YR COL",25,2007,"WEST",8.117024,22,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.093964,0,484,13
768,1,8,1984,"BLACK","MALE","NEVER MARRIED","11TH GRADE",16,2001,"NORTH CENTRAL",3.10559,28,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.133204,0,784,7
768,3,8,1984,"BLACK","MALE","NEVER MARRIED","12TH GRADE",18,2003,"NORTH CENTRAL",4.076087,11,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.405137,0,121,8
768,4,8,1984,"BLACK","MALE","NEVER MARRIED","2ND YR COL",19,2004,"NORTH CENTRAL",5.293807,66,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.666538,0,4356,10
768,6,8,1984,"BLACK","MALE","NEVER MARRIED","1ST YR COL",21,2006,"NORTH CENTRAL",4.960317,6,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.60147,0,36,9
768,7,8,1984,"BLACK","MALE","NEVER MARRIED","2ND YR COL",22,2007,"NORTH CENTRAL",5.787539,54,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.755707,0,2916,10
768,8,8,1984,"BLACK","MALE","NEVER MARRIED","3RD YR COL",23,2008,"NORTH CENTRAL",4.180213,244,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.430362,0,59536,11
768,9,8,1984,"BLACK","MALE","NEVER MARRIED","3RD YR COL",24,2009,"NORTH CENTRAL",6.991801,156,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.944738,0,24336,11
770,6,7,1984,"NON-BLACK, NON-HISPANIC","FEMALE","MARRIED","12TH GRADE",21,2006,"NORTH CENTRAL",1.934524,131,1,5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.6598611,25,17161,8
770,10,7,1984,"NON-BLACK, NON-HISPANIC","FEMALE","MARRIED","12TH GRADE",25,2010,"NORTH CENTRAL",3.668782,66,1,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1.29986,81,4356,8
772,1,6,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",16,2001,"NORTH CENTRAL",2.964427,36,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.086684,0,1296,8
772,2,6,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",17,2002,"NORTH CENTRAL",1.111729,11,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.1059163,0,121,9
772,3,6,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","2ND YR COL",18,2003,"NORTH CENTRAL",3.26087,60,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.181994,0,3600,10
772,4,6,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","3RD YR COL",19,2004,"NORTH CENTRAL",3.440974,123,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.235755,0,15129,11
772,5,6,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",20,2005,"NORTH CENTRAL",3.584229,46,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.276543,0,2116,12
772,6,6,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","5TH YR COL",21,2006,"NORTH CENTRAL",3.968254,34,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.378326,0,1156,13
773,5,3,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",22,2005,"NORTH CENTRAL",5.120327,96,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1.633218,1,9216,8
